error,corr,ss
4786,-0.165349,0.205121
4453,-0.165349,0.205121
4678,-0.165349,0.205121
4525,-0.165349,0.205121
4904,-0.165349,0.205121
4180,-0.165349,0.205121
4229,-0.165349,0.205121
4543,-0.165349,0.205121
4428,-0.165349,0.205121
4959,-0.165349,0.205121
4148,-0.165349,0.205121
4396,-0.165349,0.205121
4466,-0.165349,0.205121
4245,-0.165349,0.205121
4740,-0.165349,0.205121
4999,-0.165349,0.205121
4052,-0.165349,0.205121
4184,-0.165349,0.205121
4745,-0.165349,0.205121
4745,-0.165349,0.205121
4156,-0.165349,0.205121
4031,-0.165349,0.205121
4219,-0.165349,0.205121
4351,-0.165349,0.205121
4340,-0.165349,0.205121
4571,-0.165349,0.205121
4642,-0.165349,0.205121
4241,-0.165349,0.205121
4391,-0.165349,0.205121
4273,-0.165349,0.205121
4452,-0.165349,0.205121
4758,-0.165349,0.205121
4245,-0.165349,0.205121
4054,-0.165349,0.205121
4558,-0.165349,0.205121
4394,-0.165349,0.205121
4561,-0.165349,0.205121
4769,-0.165349,0.205121
4034,-0.165349,0.205121
4384,-0.165349,0.205121
4974,-0.165349,0.205121
4209,-0.165349,0.205121
4146,-0.165349,0.205121
4989,-0.165349,0.205121
4255,-0.165349,0.205121
4718,-0.165349,0.205121
4777,-0.165349,0.205121
4421,-0.165349,0.205121
4199,-0.165349,0.205121
4893,-0.165349,0.205121
4019,-0.165349,0.205121
4398,-0.165349,0.205121
4404,-0.165349,0.205121
4722,-0.165349,0.205121
4133,-0.165349,0.205121
4553,-0.165349,0.205121
4419,-0.165349,0.205121
4428,-0.165349,0.205121
4535,-0.165349,0.205121
4432,-0.165349,0.205121
4157,-0.165349,0.205121
4371,-0.165349,0.205121
4664,-0.165349,0.205121
4779,-0.165349,0.205121
4674,-0.165349,0.205121
4644,-0.165349,0.205121
4220,-0.165349,0.205121
4734,-0.165349,0.205121
4689,-0.165349,0.205121
4263,-0.165349,0.205121
4842,-0.165349,0.205121
4536,-0.165349,0.205121
4633,-0.165349,0.205121
4527,-0.165349,0.205121
4662,-0.165349,0.205121
4481,-0.165349,0.205121
4276,-0.165349,0.205121
4603,-0.165349,0.205121
4198,-0.165349,0.205121
4954,-0.165349,0.205121
4473,-0.165349,0.205121
4452,-0.165349,0.205121
4922,-0.165349,0.205121
4338,-0.165349,0.205121
4697,-0.165349,0.205121
4872,-0.165349,0.205121
4228,-0.165349,0.205121
4493,-0.165349,0.205121
4343,-0.165349,0.205121
4393,-0.165349,0.205121
4556,-0.165349,0.205121
4382,-0.165349,0.205121
4693,-0.165349,0.205121
4442,-0.165349,0.205121
4991,-0.165349,0.205121
4995,-0.165349,0.205121
4701,-0.165349,0.205121
4900,-0.165349,0.205121
4155,-0.165349,0.205121
4235,-0.165349,0.205121
4955,-0.165349,0.205121
4642,-0.165349,0.205121
4399,-0.165349,0.205121
4668,-0.165349,0.205121
4026,-0.165349,0.205121
4131,-0.165349,0.205121
4929,-0.165349,0.205121
4856,-0.165349,0.205121
4318,-0.165349,0.205121
4231,-0.165349,0.205121
4713,-0.165349,0.205121
4695,-0.165349,0.205121
4633,-0.165349,0.205121
4946,-0.165349,0.205121
4586,-0.165349,0.205121
4861,-0.165349,0.205121
4133,-0.165349,0.205121
4975,-0.165349,0.205121
4432,-0.165349,0.205121
4648,-0.165349,0.205121
4803,-0.165349,0.205121
4476,-0.165349,0.205121
4951,-0.165349,0.205121
4821,-0.165349,0.205121
4784,-0.165349,0.205121
4517,-0.165349,0.205121
4933,-0.165349,0.205121
4811,-0.165349,0.205121
4814,-0.165349,0.205121
4375,-0.165349,0.205121
4522,-0.165349,0.205121
4680,-0.165349,0.205121
4980,-0.165349,0.205121
4174,-0.165349,0.205121
4832,-0.165349,0.205121
4308,-0.165349,0.205121
4273,-0.165349,0.205121
4363,-0.165349,0.205121
4738,-0.165349,0.205121
4873,-0.165349,0.205121
4837,-0.165349,0.205121
4472,-0.165349,0.205121
4778,-0.165349,0.205121
4860,-0.165349,0.205121
4433,-0.165349,0.205121
4926,-0.165349,0.205121
4874,-0.165349,0.205121
4670,-0.165349,0.205121
4421,-0.165349,0.205121
4039,-0.165349,0.205121
4709,-0.165349,0.205121
4995,-0.165349,0.205121
4294,-0.165349,0.205121
4706,-0.165349,0.205121
4235,-0.165349,0.205121
4016,-0.165349,0.205121
4977,-0.165349,0.205121
4084,-0.165349,0.205121
4409,-0.165349,0.205121
4526,-0.165349,0.205121
4764,-0.165349,0.205121
4581,-0.165349,0.205121
4763,-0.165349,0.205121
4175,-0.165349,0.205121
4374,-0.165349,0.205121
4941,-0.165349,0.205121
4415,-0.165349,0.205121
4333,-0.165349,0.205121
4899,-0.165349,0.205121
4650,-0.165349,0.205121
4286,-0.165349,0.205121
4322,-0.165349,0.205121
4836,-0.165349,0.205121
4676,-0.165349,0.205121
4293,-0.165349,0.205121
4904,-0.165349,0.205121
4919,-0.165349,0.205121
4011,-0.165349,0.205121
4816,-0.165349,0.205121
4449,-0.165349,0.205121
4856,-0.165349,0.205121
4712,-0.165349,0.205121
4691,-0.165349,0.205121
4180,-0.165349,0.205121
4069,-0.165349,0.205121
4396,-0.165349,0.205121
4441,-0.165349,0.205121
4582,-0.165349,0.205121
4677,-0.165349,0.205121
4064,-0.165349,0.205121
4827,-0.165349,0.205121
4977,-0.165349,0.205121
4549,-0.165349,0.205121
4949,-0.165349,0.205121
4745,-0.165349,0.205121
4818,-0.165349,0.205121
4369,-0.165349,0.205121
4406,-0.165349,0.205121
4793,-0.165349,0.205121
4278,-0.165349,0.205121
4568,-0.165349,0.205121
4799,-0.165349,0.205121
4780,-0.165349,0.205121
4446,-0.165349,0.205121
4199,-0.165349,0.205121
4612,-0.165349,0.205121
4617,-0.165349,0.205121
4214,-0.165349,0.205121
4837,-0.165349,0.205121
4505,-0.165349,0.205121
4676,-0.165349,0.205121
4028,-0.165349,0.205121
4798,-0.165349,0.205121
4179,-0.165349,0.205121
4843,-0.165349,0.205121
4359,-0.165349,0.205121
4782,-0.165349,0.205121
4540,-0.165349,0.205121
4627,-0.165349,0.205121
4070,-0.165349,0.205121
4464,-0.165349,0.205121
4487,-0.165349,0.205121
4132,-0.165349,0.205121
4621,-0.165349,0.205121
4174,-0.165349,0.205121
4460,-0.165349,0.205121
4242,-0.165349,0.205121
4393,-0.165349,0.205121
4335,-0.165349,0.205121
4592,-0.165349,0.205121
4093,-0.165349,0.205121
4246,-0.165349,0.205121
4151,-0.165349,0.205121
4153,-0.165349,0.205121
4528,-0.165349,0.205121
4122,-0.165349,0.205121
4700,-0.165349,0.205121
4766,-0.165349,0.205121
4763,-0.165349,0.205121
4909,-0.165349,0.205121
4674,-0.165349,0.205121
4116,-0.165349,0.205121
4398,-0.165349,0.205121
4035,-0.165349,0.205121
4849,-0.165349,0.205121
4326,-0.165349,0.205121
4713,-0.165349,0.205121
4796,-0.165349,0.205121
4522,-0.165349,0.205121
4555,-0.165349,0.205121
4269,-0.165349,0.205121
4954,-0.165349,0.205121
4181,-0.165349,0.205121
4124,-0.165349,0.205121
4853,-0.165349,0.205121
4532,-0.165349,0.205121
4033,-0.165349,0.205121
4364,-0.165349,0.205121
4274,-0.165349,0.205121
4588,-0.165349,0.205121
4933,-0.165349,0.205121
4038,-0.165349,0.205121
4877,-0.165349,0.205121
4242,-0.165349,0.205121
4446,-0.165349,0.205121
4012,-0.165349,0.205121
4312,-0.165349,0.205121
4340,-0.165349,0.205121
4063,-0.165349,0.205121
4889,-0.165349,0.205121
4438,-0.165349,0.205121
4074,-0.165349,0.205121
4696,-0.165349,0.205121
4586,-0.165349,0.205121
4914,-0.165349,0.205121
4527,-0.165349,0.205121
4661,-0.165349,0.205121
4274,-0.165349,0.205121
4797,-0.165349,0.205121
4706,-0.165349,0.205121
4425,-0.165349,0.205121
4544,-0.165349,0.205121
4528,-0.165349,0.205121
4013,-0.165349,0.205121
4112,-0.165349,0.205121
4649,-0.165349,0.205121
4114,-0.165349,0.205121
4437,-0.165349,0.205121
4603,-0.165349,0.205121
4826,-0.165349,0.205121
4333,-0.165349,0.205121
4096,-0.165349,0.205121
4642,-0.165349,0.205121
4299,-0.165349,0.205121
4928,-0.165349,0.205121
4978,-0.165349,0.205121
4680,-0.165349,0.205121
4623,-0.165349,0.205121
4794,-0.165349,0.205121
4759,-0.165349,0.205121
4076,-0.165349,0.205121
4781,-0.165349,0.205121
4297,-0.165349,0.205121
4395,-0.165349,0.205121
4022,-0.165349,0.205121
4397,-0.165349,0.205121
4952,-0.165349,0.205121
4026,-0.165349,0.205121
4489,-0.165349,0.205121
4988,-0.165349,0.205121
4904,-0.165349,0.205121
4284,-0.165349,0.205121
4366,-0.165349,0.205121
4763,-0.165349,0.205121
4314,-0.165349,0.205121
4985,-0.165349,0.205121
4611,-0.165349,0.205121
4791,-0.165349,0.205121
4117,-0.165349,0.205121
4098,-0.165349,0.205121
4285,-0.165349,0.205121
4022,-0.165349,0.205121
4400,-0.165349,0.205121
4289,-0.165349,0.205121
4778,-0.165349,0.205121
4978,-0.165349,0.205121
4037,-0.165349,0.205121
4484,-0.165349,0.205121
4568,-0.165349,0.205121
4831,-0.165349,0.205121
4675,-0.165349,0.205121
4470,-0.165349,0.205121
4633,-0.165349,0.205121
4311,-0.165349,0.205121
4914,-0.165349,0.205121
4431,-0.165349,0.205121
4726,-0.165349,0.205121
4774,-0.165349,0.205121
4139,-0.165349,0.205121
4791,-0.165349,0.205121
4142,-0.165349,0.205121
4851,-0.165349,0.205121
4008,-0.165349,0.205121
4302,-0.165349,0.205121
4560,-0.165349,0.205121
4521,-0.165349,0.205121
4119,-0.165349,0.205121
4029,-0.165349,0.205121
4180,-0.165349,0.205121
4703,-0.165349,0.205121
4002,-0.165349,0.205121
4089,-0.165349,0.205121
4373,-0.165349,0.205121
4710,-0.165349,0.205121
4273,-0.165349,0.205121
4877,-0.165349,0.205121
4194,-0.165349,0.205121
4908,-0.165349,0.205121
4563,-0.165349,0.205121
4533,-0.165349,0.205121
4705,-0.165349,0.205121
4133,-0.165349,0.205121
4143,-0.165349,0.205121
4180,-0.165349,0.205121
4037,-0.165349,0.205121
4361,-0.165349,0.205121
4546,-0.165349,0.205121
