gene,rxnID,kcat_value1
Kluyveromyces_lactis_Seq_886,r_0026_2,530520.7249
Kluyveromyces_lactis_Seq_1048,r_0026_3,97209.84275
Kluyveromyces_lactis_Seq_3416,r_0027_fwd,182399.0505
Kluyveromyces_lactis_Seq_3416,r_0027_rvs,296203.6667
Kluyveromyces_lactis_Seq_636,r_0029,31193.11713
Kluyveromyces_lactis_Seq_636,r_0030,31082.20457
Kluyveromyces_lactis_Seq_72,r_0033_1,85863.11088
Kluyveromyces_lactis_Seq_3724,r_0033_2,18552.85989
Kluyveromyces_lactis_Seq_3724,r_0034,12947.75492
Kluyveromyces_lactis_Seq_3724,r_0035,26790.6265
Kluyveromyces_lactis_Seq_3724,r_0036,55850.24978
Kluyveromyces_lactis_Seq_3724,r_0037,21276.38522
Kluyveromyces_lactis_Seq_269,r_0038,765.5969271
Kluyveromyces_lactis_Seq_1834,r_0039,248381.0456
Kluyveromyces_lactis_Seq_1834,r_0040,31849.71317
Kluyveromyces_lactis_Seq_4474,r_0042,4292.153352
Kluyveromyces_lactis_Seq_2563,r_0043_2,4515.671782
Kluyveromyces_lactis_Seq_1157,r_0057,53105.32864
Kluyveromyces_lactis_Seq_2475,r_0059,228903.1536
Kluyveromyces_lactis_Seq_1976,r_0060_fwd,76169.69778
Kluyveromyces_lactis_Seq_1976,r_0060_rvs,172055.2432
Kluyveromyces_lactis_Seq_1771,r_0062,28270.10845
Kluyveromyces_lactis_Seq_3149,r_0063,46105.52508
Kluyveromyces_lactis_Seq_1771,r_0064,73998.64741
Kluyveromyces_lactis_Seq_1834,r_0065,35796.47924
Kluyveromyces_lactis_Seq_1818,r_0066,4280.814283
Kluyveromyces_lactis_Seq_453,r_0067,2600.473023
Kluyveromyces_lactis_Seq_4721,r_0068,262647.2521
Kluyveromyces_lactis_Seq_5,r_0069,4127282.875
Kluyveromyces_lactis_Seq_1771,r_0072,64701.87126
Kluyveromyces_lactis_Seq_1881,r_0073_1_fwd,332991.0953
Kluyveromyces_lactis_Seq_1881,r_0073_1_rvs,11263.97297
Kluyveromyces_lactis_Seq_4340,r_0073_2_fwd,1881941.228
Kluyveromyces_lactis_Seq_4340,r_0073_2_rvs,2504697.313
Kluyveromyces_lactis_Seq_1331,r_0074,933655.1962
Kluyveromyces_lactis_Seq_409,r_0075,5193.874952
Kluyveromyces_lactis_Seq_1644,r_0076,2341.740469
Kluyveromyces_lactis_Seq_700,r_0077,152309.5559
Kluyveromyces_lactis_Seq_1644,r_0078,4257.533461
Kluyveromyces_lactis_Seq_1660,r_0079,892273.3382
Kluyveromyces_lactis_Seq_2958,r_0080_1,113577.9689
Kluyveromyces_lactis_Seq_1687,r_0080_2,120179.5852
Kluyveromyces_lactis_Seq_3010,r_0081,33153.89877
Kluyveromyces_lactis_Seq_4340,r_0082,261930.5032
Kluyveromyces_lactis_Seq_1331,r_0083,216218.8714
Kluyveromyces_lactis_Seq_4007,r_0084,220931.0796
Kluyveromyces_lactis_Seq_994,r_0085,340444.6849
Kluyveromyces_lactis_Seq_2886,r_0086,477403.6519
Kluyveromyces_lactis_Seq_3395,r_0087_fwd,651655.7185
Kluyveromyces_lactis_Seq_3395,r_0087_rvs,1001046.77
Kluyveromyces_lactis_Seq_1881,r_0088_fwd,43215.56504
Kluyveromyces_lactis_Seq_1881,r_0088_rvs,70277.75888
Kluyveromyces_lactis_Seq_1881,r_0089_fwd,1041732.017
Kluyveromyces_lactis_Seq_1881,r_0089_rvs,117167.3545
Kluyveromyces_lactis_Seq_3669,r_0090_1,13261.87924
Kluyveromyces_lactis_Seq_1169,r_0091,37682.69603
Kluyveromyces_lactis_Seq_1881,r_0092_1_fwd,72851.57205
Kluyveromyces_lactis_Seq_1881,r_0092_1_rvs,212080.7476
Kluyveromyces_lactis_Seq_4340,r_0092_2_fwd,2045161.084
Kluyveromyces_lactis_Seq_4340,r_0092_2_rvs,1144405.221
Kluyveromyces_lactis_Seq_1331,r_0093,300535.4553
Kluyveromyces_lactis_Seq_1771,r_0095,14945.49277
Kluyveromyces_lactis_Seq_2931,r_0096,7750.792115
Kluyveromyces_lactis_Seq_160,r_0097_1,377346.1058
Kluyveromyces_lactis_Seq_2321,r_0097_1,188673.0529
Kluyveromyces_lactis_Seq_2321,r_0097_2,316218.3796
Kluyveromyces_lactis_Seq_2699,r_0099_fwd,1076.933892
Kluyveromyces_lactis_Seq_3756,r_0103_fwd,9520.112138
Kluyveromyces_lactis_Seq_3756,r_0103_rvs,36168.63612
Kluyveromyces_lactis_Seq_3756,r_0104_fwd,6217.968063
Kluyveromyces_lactis_Seq_3756,r_0104_rvs,27889.0056
Kluyveromyces_lactis_Seq_4695,r_0108,15610.8395
Kluyveromyces_lactis_Seq_4695,r_0109,15997.83816
Kluyveromyces_lactis_Seq_1752,r_0109,31995.67632
Kluyveromyces_lactis_Seq_3405,r_0111,7057.300312
Kluyveromyces_lactis_Seq_1592,r_0112_1,29352.78357
Kluyveromyces_lactis_Seq_494,r_0112_2,38835.96108
Kluyveromyces_lactis_Seq_1592,r_0113_1,43541.36721
Kluyveromyces_lactis_Seq_494,r_0113_2,35035.38296
Kluyveromyces_lactis_Seq_1592,r_0114_1,53735.27388
Kluyveromyces_lactis_Seq_494,r_0114_2,39568.97414
Kluyveromyces_lactis_Seq_3464,r_0115,95209.45198
Kluyveromyces_lactis_Seq_2206,r_0117_fwd,17248.1224
Kluyveromyces_lactis_Seq_2206,r_0117_rvs,40246.29615
Kluyveromyces_lactis_Seq_3673,r_0118,41463.61681
Kluyveromyces_lactis_Seq_4958,r_0126_fwd,8890.753212
Kluyveromyces_lactis_Seq_4958,r_0126_rvs,3262.464069
Kluyveromyces_lactis_Seq_4958,r_0127_fwd,60846.37284
Kluyveromyces_lactis_Seq_4958,r_0127_rvs,22202.55089
Kluyveromyces_lactis_Seq_4958,r_0128_fwd,14112.01273
Kluyveromyces_lactis_Seq_4958,r_0128_rvs,5171.843587
Kluyveromyces_lactis_Seq_4958,r_0129_fwd,4247.536799
Kluyveromyces_lactis_Seq_4958,r_0129_rvs,29061.38177
Kluyveromyces_lactis_Seq_4958,r_0130_fwd,65041.34572
Kluyveromyces_lactis_Seq_4958,r_0130_rvs,8719.754943
Kluyveromyces_lactis_Seq_4958,r_0131_fwd,3049.054744
Kluyveromyces_lactis_Seq_4958,r_0131_rvs,86427.70908
Kluyveromyces_lactis_Seq_4958,r_0132_fwd,30189.54164
Kluyveromyces_lactis_Seq_4958,r_0132_rvs,12053.61911
Kluyveromyces_lactis_Seq_4958,r_0133_fwd,9807.607178
Kluyveromyces_lactis_Seq_4958,r_0133_rvs,12712.07578
Kluyveromyces_lactis_Seq_4958,r_0134_fwd,147849.856
Kluyveromyces_lactis_Seq_4958,r_0134_rvs,54341.29107
Kluyveromyces_lactis_Seq_4958,r_0135_fwd,1529.959854
Kluyveromyces_lactis_Seq_4958,r_0135_rvs,6065.398859
Kluyveromyces_lactis_Seq_4716,r_0137_fwd,10727.04756
Kluyveromyces_lactis_Seq_444,r_0138,76673.92594
Kluyveromyces_lactis_Seq_1828,r_0139,32314.42116
Kluyveromyces_lactis_Seq_444,r_0140,3605.626781
Kluyveromyces_lactis_Seq_4327,r_0142,12210.04854
Kluyveromyces_lactis_Seq_582,r_0143,17949.38356
Kluyveromyces_lactis_Seq_791,r_0144,14468.73111
Kluyveromyces_lactis_Seq_2643,r_0145,2420.26335
Kluyveromyces_lactis_Seq_4603,r_0147,15814.08906
Kluyveromyces_lactis_Seq_3307,r_0148_1,191362.0046
Kluyveromyces_lactis_Seq_2921,r_0148_2,85109.39339
Kluyveromyces_lactis_Seq_4511,r_0151,23000.29256
Kluyveromyces_lactis_Seq_4511,r_0152_fwd,4007.229124
Kluyveromyces_lactis_Seq_4511,r_0152_rvs,17377.16126
Kluyveromyces_lactis_Seq_3396,r_0153,9383.757132
Kluyveromyces_lactis_Seq_3253,r_0154,147512.3043
Kluyveromyces_lactis_Seq_550,r_0155,174290.9606
Kluyveromyces_lactis_Seq_3367,r_0156,68925.15076
Kluyveromyces_lactis_Seq_141,r_0158,4014.688616
Kluyveromyces_lactis_Seq_141,r_0159,15069.23495
Kluyveromyces_lactis_Seq_141,r_0160,16947.5961
Kluyveromyces_lactis_Seq_141,r_0161,16496.48918
Kluyveromyces_lactis_Seq_141,r_0162,13253.7559
Kluyveromyces_lactis_Seq_2305,r_0163_1,695063.4999
Kluyveromyces_lactis_Seq_4435,r_0163_2,454891.6159
Kluyveromyces_lactis_Seq_4807,r_0163_3,527926.7907
Kluyveromyces_lactis_Seq_4923,r_0163_4,172224.1048
Kluyveromyces_lactis_Seq_1129,r_0164_1,230367.1355
Kluyveromyces_lactis_Seq_1861,r_0164_2,210086.0818
Kluyveromyces_lactis_Seq_2565,r_0164_3,11190.82778
Kluyveromyces_lactis_Seq_4539,r_0164_4,72259.24401
Kluyveromyces_lactis_Seq_2305,r_0165_1,254495.7205
Kluyveromyces_lactis_Seq_2773,r_0165_2,496034.053
Kluyveromyces_lactis_Seq_4435,r_0165_3,679558.8733
Kluyveromyces_lactis_Seq_4807,r_0165_4,214835.8256
Kluyveromyces_lactis_Seq_4923,r_0165_5,1184286.696
Kluyveromyces_lactis_Seq_2305,r_0166_1,893578.5207
Kluyveromyces_lactis_Seq_2440,r_0166_2,241217.3921
Kluyveromyces_lactis_Seq_4435,r_0166_3,2410175.374
Kluyveromyces_lactis_Seq_4807,r_0166_4,148872.6789
Kluyveromyces_lactis_Seq_4923,r_0166_5,1201035.682
Kluyveromyces_lactis_Seq_2305,r_0167_1,31940.41668
Kluyveromyces_lactis_Seq_2773,r_0167_2,6471.887655
Kluyveromyces_lactis_Seq_4435,r_0167_3,44003.58016
Kluyveromyces_lactis_Seq_4807,r_0167_4,36602.66524
Kluyveromyces_lactis_Seq_4923,r_0167_5,345532.9683
Kluyveromyces_lactis_Seq_1861,r_0168_1,667276.0675
Kluyveromyces_lactis_Seq_4539,r_0168_3,2621.001651
Kluyveromyces_lactis_Seq_2305,r_0169_1,621409.3945
Kluyveromyces_lactis_Seq_2440,r_0169_2,83162.92438
Kluyveromyces_lactis_Seq_4435,r_0169_3,209995.3238
Kluyveromyces_lactis_Seq_4807,r_0169_4,228993.3893
Kluyveromyces_lactis_Seq_4923,r_0169_5,543186.2925
Kluyveromyces_lactis_Seq_2305,r_0170_1,1345177.722
Kluyveromyces_lactis_Seq_2773,r_0170_2,53572.91478
Kluyveromyces_lactis_Seq_4435,r_0170_3,886462.0408
Kluyveromyces_lactis_Seq_4807,r_0170_4,1612183.519
Kluyveromyces_lactis_Seq_4923,r_0170_5,142251.2166
Kluyveromyces_lactis_Seq_2390,r_0172_1,26977.6315
Kluyveromyces_lactis_Seq_3648,r_0172_2,6532.179752
Kluyveromyces_lactis_Seq_937,r_0172_3,9426.934326
Kluyveromyces_lactis_Seq_239,r_0173_1,11962.49103
Kluyveromyces_lactis_Seq_3381,r_0173_2,5584.245246
Kluyveromyces_lactis_Seq_3863,r_0173_3,109159.6657
Kluyveromyces_lactis_Seq_239,r_0174_1,7623.051805
Kluyveromyces_lactis_Seq_3381,r_0174_2,5283.756827
Kluyveromyces_lactis_Seq_3863,r_0174_3,73084.19594
Kluyveromyces_lactis_Seq_239,r_0175_1,12782.2895
Kluyveromyces_lactis_Seq_3381,r_0175_2,1152.952974
Kluyveromyces_lactis_Seq_3863,r_0175_3,31783.36502
Kluyveromyces_lactis_Seq_239,r_0176_1,19755.22035
Kluyveromyces_lactis_Seq_3381,r_0176_2,924.8837654
Kluyveromyces_lactis_Seq_3863,r_0176_3,77214.87558
Kluyveromyces_lactis_Seq_239,r_0177_1,31534.0546
Kluyveromyces_lactis_Seq_3381,r_0177_2,7995.525953
Kluyveromyces_lactis_Seq_3863,r_0177_3,94320.89622
Kluyveromyces_lactis_Seq_239,r_0178_1,23115.25948
Kluyveromyces_lactis_Seq_3381,r_0178_2,11451.4187
Kluyveromyces_lactis_Seq_3863,r_0178_3,49504.74141
Kluyveromyces_lactis_Seq_2305,r_0179_1,135644.3709
Kluyveromyces_lactis_Seq_2440,r_0179_2,63595.21418
Kluyveromyces_lactis_Seq_4435,r_0179_3,764279.5933
Kluyveromyces_lactis_Seq_4807,r_0179_4,68624.10682
Kluyveromyces_lactis_Seq_4923,r_0179_5,221026.916
Kluyveromyces_lactis_Seq_2305,r_0180_1,199572.5933
Kluyveromyces_lactis_Seq_2773,r_0180_2,91332.31579
Kluyveromyces_lactis_Seq_4435,r_0180_3,207280.7708
Kluyveromyces_lactis_Seq_4807,r_0180_4,79662.64212
Kluyveromyces_lactis_Seq_4923,r_0180_5,232350.1631
Kluyveromyces_lactis_Seq_2305,r_0182_1,68545.97544
Kluyveromyces_lactis_Seq_2440,r_0182_2,48985.14837
Kluyveromyces_lactis_Seq_4435,r_0182_3,1606429.6
Kluyveromyces_lactis_Seq_4807,r_0182_4,232136.7878
Kluyveromyces_lactis_Seq_4923,r_0182_5,95368.54579
Kluyveromyces_lactis_Seq_2305,r_0183_1,353459.411
Kluyveromyces_lactis_Seq_2773,r_0183_2,201219.3227
Kluyveromyces_lactis_Seq_4435,r_0183_3,691545.2361
Kluyveromyces_lactis_Seq_4807,r_0183_4,1036950.537
Kluyveromyces_lactis_Seq_4923,r_0183_5,81596.77571
Kluyveromyces_lactis_Seq_2390,r_0185_1,83679.26382
Kluyveromyces_lactis_Seq_937,r_0185_2,114599.6149
Kluyveromyces_lactis_Seq_2305,r_0186_1,692700.9435
Kluyveromyces_lactis_Seq_2440,r_0186_2,107176.2311
Kluyveromyces_lactis_Seq_4435,r_0186_3,248462.9138
Kluyveromyces_lactis_Seq_4807,r_0186_4,262808.6387
Kluyveromyces_lactis_Seq_4923,r_0186_5,965351.074
Kluyveromyces_lactis_Seq_2305,r_0187_1,290480.147
Kluyveromyces_lactis_Seq_2773,r_0187_2,29517.55993
Kluyveromyces_lactis_Seq_4435,r_0187_3,714598.5602
Kluyveromyces_lactis_Seq_4807,r_0187_4,203829.5912
Kluyveromyces_lactis_Seq_4923,r_0187_5,100494.7067
Kluyveromyces_lactis_Seq_1100,r_0188,67755.78236
Kluyveromyces_lactis_Seq_1143,r_0189_fwd,4282192.015
Kluyveromyces_lactis_Seq_1143,r_0189_rvs,157225545.7
Kluyveromyces_lactis_Seq_3365,r_0191,92545.23193
Kluyveromyces_lactis_Seq_725,r_0192_1,507931.0367
Kluyveromyces_lactis_Seq_3799,r_0192_2,42390.22504
Kluyveromyces_lactis_Seq_1792,r_0192_3,8681.140313
Kluyveromyces_lactis_Seq_1271,r_0192_4,53787.25563
Kluyveromyces_lactis_Seq_2906,r_0192_5,28400.80156
Kluyveromyces_lactis_Seq_4029,r_0193_1,12619.13923
Kluyveromyces_lactis_Seq_1246,r_0193_2,22924.34843
Kluyveromyces_lactis_Seq_1246,r_0194,8451.749225
Kluyveromyces_lactis_Seq_1428,r_0195,45282.78756
Kluyveromyces_lactis_Seq_1810,r_0195,45282.78756
Kluyveromyces_lactis_Seq_4419,r_0195,45282.78756
Kluyveromyces_lactis_Seq_1688,r_0199,616.7915007
Kluyveromyces_lactis_Seq_239,r_0201_1,6300.657128
Kluyveromyces_lactis_Seq_3381,r_0201_2,9228.162583
Kluyveromyces_lactis_Seq_3863,r_0201_3,33913.67074
Kluyveromyces_lactis_Seq_3988,r_0202,40959.48367
Kluyveromyces_lactis_Seq_2072,r_0203,76152.53466
Kluyveromyces_lactis_Seq_4854,r_0203,76152.53466
Kluyveromyces_lactis_Seq_1129,r_0205_1,74042.34544
Kluyveromyces_lactis_Seq_2565,r_0205_2,15895.76713
Kluyveromyces_lactis_Seq_3765,r_0206,70856.62694
Kluyveromyces_lactis_Seq_2796,r_0207_1_fwd,150744.1173
Kluyveromyces_lactis_Seq_2796,r_0207_1_rvs,100096.7837
Kluyveromyces_lactis_Seq_3816,r_0207_2_fwd,15381.06706
Kluyveromyces_lactis_Seq_3816,r_0207_2_rvs,42668.33794
Kluyveromyces_lactis_Seq_1962,r_0208_fwd,318007.9532
Kluyveromyces_lactis_Seq_1962,r_0208_rvs,301155.7452
Kluyveromyces_lactis_Seq_1970,r_0209,16692.56477
Kluyveromyces_lactis_Seq_1970,r_0210,20523.43802
Kluyveromyces_lactis_Seq_4268,r_0211,5460.316733
Kluyveromyces_lactis_Seq_2796,r_0212_1,5523.794305
Kluyveromyces_lactis_Seq_3816,r_0212_2,15283.01933
Kluyveromyces_lactis_Seq_875,r_0213,25420.62996
Kluyveromyces_lactis_Seq_1775,r_0214_1,7664.261808
Kluyveromyces_lactis_Seq_2836,r_0214_2,19658.41548
Kluyveromyces_lactis_Seq_3001,r_0215,331976.9954
Kluyveromyces_lactis_Seq_4856,r_0216_1_fwd,13763.1837
Kluyveromyces_lactis_Seq_4856,r_0216_1_rvs,107087.8988
Kluyveromyces_lactis_Seq_4209,r_0216_2_fwd,470638.1865
Kluyveromyces_lactis_Seq_4209,r_0216_2_rvs,728966.6234
Kluyveromyces_lactis_Seq_4209,r_0217,679273.1355
Kluyveromyces_lactis_Seq_4856,r_0218_fwd,66052.09981
Kluyveromyces_lactis_Seq_4856,r_0218_rvs,45088.76285
Kluyveromyces_lactis_Seq_162,r_0219,42221.99508
Kluyveromyces_lactis_Seq_773,r_0220,29302.06814
Kluyveromyces_lactis_Seq_3859,r_0221,20072.752
Kluyveromyces_lactis_Seq_2,r_0222,107460.7255
Kluyveromyces_lactis_Seq_2,r_0223,58275.14799
Kluyveromyces_lactis_Seq_2,r_0224,960.2701952
Kluyveromyces_lactis_Seq_4896,r_0225,16703.95148
Kluyveromyces_lactis_Seq_1203,r_0226_1,47692.58204
Kluyveromyces_lactis_Seq_1652,r_0226_1,95385.16409
Kluyveromyces_lactis_Seq_1850,r_0226_1,95385.16409
Kluyveromyces_lactis_Seq_207,r_0226_1,47692.58204
Kluyveromyces_lactis_Seq_2705,r_0226_1,31795.0547
Kluyveromyces_lactis_Seq_306,r_0226_1,31795.0547
Kluyveromyces_lactis_Seq_3476,r_0226_1,47692.58204
Kluyveromyces_lactis_Seq_3685,r_0226_1,47692.58204
Kluyveromyces_lactis_Seq_4944,r_0226_1,95385.16409
Kluyveromyces_lactis_Seq_736,r_0226_1,47692.58204
Kluyveromyces_lactis_Seq_1203,r_0226_2,84531.01271
Kluyveromyces_lactis_Seq_1850,r_0226_2,169062.0254
Kluyveromyces_lactis_Seq_207,r_0226_2,84531.01271
Kluyveromyces_lactis_Seq_2705,r_0226_2,56354.00847
Kluyveromyces_lactis_Seq_306,r_0226_2,56354.00847
Kluyveromyces_lactis_Seq_3476,r_0226_2,84531.01271
Kluyveromyces_lactis_Seq_3685,r_0226_2,84531.01271
Kluyveromyces_lactis_Seq_4944,r_0226_2,169062.0254
Kluyveromyces_lactis_Seq_736,r_0226_2,84531.01271
Kluyveromyces_lactis_Seq_4373,r_0226_2,169062.0254
Kluyveromyces_lactis_Seq_1203,r_0226_3,219872.45
Kluyveromyces_lactis_Seq_1652,r_0226_3,439744.9001
Kluyveromyces_lactis_Seq_1850,r_0226_3,439744.9001
Kluyveromyces_lactis_Seq_207,r_0226_3,219872.45
Kluyveromyces_lactis_Seq_2705,r_0226_3,146581.6334
Kluyveromyces_lactis_Seq_306,r_0226_3,146581.6334
Kluyveromyces_lactis_Seq_3476,r_0226_3,219872.45
Kluyveromyces_lactis_Seq_3685,r_0226_3,219872.45
Kluyveromyces_lactis_Seq_4944,r_0226_3,439744.9001
Kluyveromyces_lactis_Seq_736,r_0226_3,219872.45
Kluyveromyces_lactis_Seq_1410,r_0226_3,439744.9001
Kluyveromyces_lactis_Seq_1203,r_0226_4,500860.3281
Kluyveromyces_lactis_Seq_1850,r_0226_4,1001720.656
Kluyveromyces_lactis_Seq_207,r_0226_4,500860.3281
Kluyveromyces_lactis_Seq_2705,r_0226_4,333906.8854
Kluyveromyces_lactis_Seq_306,r_0226_4,333906.8854
Kluyveromyces_lactis_Seq_3476,r_0226_4,500860.3281
Kluyveromyces_lactis_Seq_3685,r_0226_4,500860.3281
Kluyveromyces_lactis_Seq_4944,r_0226_4,1001720.656
Kluyveromyces_lactis_Seq_736,r_0226_4,500860.3281
Kluyveromyces_lactis_Seq_4373,r_0226_4,1001720.656
Kluyveromyces_lactis_Seq_1410,r_0226_4,1001720.656
Kluyveromyces_lactis_Seq_1203,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_1652,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_1850,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_207,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_2705,r_0226_5,42526.52901
Kluyveromyces_lactis_Seq_306,r_0226_5,42526.52901
Kluyveromyces_lactis_Seq_3476,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_3685,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_4944,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_736,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_1410,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_1195,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_2766,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_471,r_0226_5,63789.79351
Kluyveromyces_lactis_Seq_713,r_0226_5,127579.587
Kluyveromyces_lactis_Seq_1203,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_1850,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_207,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_2705,r_0226_6,4562163.34
Kluyveromyces_lactis_Seq_306,r_0226_6,4562163.34
Kluyveromyces_lactis_Seq_3476,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_3685,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_4944,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_736,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_4373,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_1410,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_1195,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_2766,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_471,r_0226_6,6843245.011
Kluyveromyces_lactis_Seq_713,r_0226_6,13686490.02
Kluyveromyces_lactis_Seq_1646,r_0227,6745.816373
Kluyveromyces_lactis_Seq_2234,r_0228,592.4697884
Kluyveromyces_lactis_Seq_1719,r_0229_fwd,115048.3281
Kluyveromyces_lactis_Seq_1719,r_0229_rvs,38424.41775
Kluyveromyces_lactis_Seq_1752,r_0230,4597.26353
Kluyveromyces_lactis_Seq_184,r_0231,4709.106401
Kluyveromyces_lactis_Seq_91,r_0233,7525.594649
Kluyveromyces_lactis_Seq_3556,r_0234,441092.8254
Kluyveromyces_lactis_Seq_3556,r_0235,96653.1604
Kluyveromyces_lactis_Seq_853,r_0238,699.4670084
Kluyveromyces_lactis_Seq_853,r_0239,818.8659105
Kluyveromyces_lactis_Seq_853,r_0240,982.9090782
Kluyveromyces_lactis_Seq_853,r_0241,627.8125662
Kluyveromyces_lactis_Seq_413,r_0242,42301.01169
Kluyveromyces_lactis_Seq_1170,r_0243,2558.803917
Kluyveromyces_lactis_Seq_3661,r_0244,116240.5447
Kluyveromyces_lactis_Seq_2903,r_0249_fwd,30610.68992
Kluyveromyces_lactis_Seq_4004,r_0249_fwd,30610.68992
Kluyveromyces_lactis_Seq_2903,r_0249_rvs,4036.809565
Kluyveromyces_lactis_Seq_4004,r_0249_rvs,4036.809565
Kluyveromyces_lactis_Seq_1775,r_0250_1,4173.02991
Kluyveromyces_lactis_Seq_543,r_0250_1,4173.02991
Kluyveromyces_lactis_Seq_2836,r_0250_2,28465.42877
Kluyveromyces_lactis_Seq_543,r_0250_2,28465.42877
Kluyveromyces_lactis_Seq_2981,r_0252_2,334175.0724
Kluyveromyces_lactis_Seq_1605,r_0255,48115312.48
Kluyveromyces_lactis_Seq_3861,r_0259,115251.4103
